Time,control,height
1.153,0,1.747495
1.154,0,1.748143
1.155,0,1.748788
1.156,0,1.749428
1.157,0,1.750064
1.158,0,1.750697
1.159,0,1.751325
1.16,0,1.75195
1.161,0,1.75257
1.162,0,1.753187
1.163,0,1.7538
1.164,0,1.754408
1.165,0,1.755013
1.166,0,1.755613
1.167,0,1.75621
1.168,0,1.756802
1.169,0,1.757391
1.17,0,1.757975
1.171,0,1.758556
1.172,0,1.759132
1.173,0,1.759705
1.174,0,1.760273
1.175,0,1.760837
1.176,0,1.761397
1.177,0,1.761954
1.178,0,1.762506
1.179,0,1.763054
1.18,0,1.763598
1.181,0,1.764138
1.182,0,1.764674
1.183,0,1.765206
1.184,0,1.765733
1.185,0,1.766257
1.186,0,1.766777
1.187,0,1.767292
1.188,0,1.767804
1.189,0,1.768311
1.19,0,1.768814
1.191,0,1.769314
1.192,0,1.769809
1.193,0,1.7703
1.194,0,1.770787
1.195,0,1.771269
1.196,0,1.771748
1.197,0,1.772223
1.198,0,1.772693
1.199,0,1.77316
1.2,0,1.773622
1.201,0,1.77408
1.202,0,1.774534
1.203,0,1.774984
1.204,0,1.77543
1.205,0,1.775872
1.206,0,1.776309
1.207,0,1.776743
1.208,0,1.777172
1.209,0,1.777597
1.21,0,1.778018
1.211,0,1.778435
1.212,0,1.778848
1.213,0,1.779257
1.214,0,1.779662
1.215,0,1.780062
1.216,0,1.780459
1.217,0,1.780851
1.218,0,1.781239
1.219,0,1.781623
1.22,0,1.782003
1.221,0,1.782379
1.222,0,1.78275
1.223,0,1.783118
1.224,0,1.783481
1.225,0,1.78384
1.226,0,1.784196
1.227,0,1.784547
1.228,0,1.784894
1.229,0,1.785236
1.23,0,1.785575
1.231,0,1.78591
1.232,0,1.78624
1.233,0,1.786566
1.234,0,1.786889
1.235,0,1.787207
1.236,0,1.787521
1.237,0,1.787831
1.238,0,1.788136
1.239,0,1.788438
1.24,0,1.788735
1.241,0,1.789029
1.242,0,1.789318
1.243,0,1.789604
1.244,0,1.789885
1.245,0,1.790162
1.246,0,1.790435
1.247,0,1.790703
1.248,0,1.790968
1.249,0,1.791229
1.25,0,1.791486
1.251,0,1.791738
1.252,0,1.791986
1.253,0,1.792231
1.254,0,1.792471
1.255,0,1.792707
1.256,0,1.792939
1.257,0,1.793167
1.258,0,1.793391
1.259,0,1.793611
1.26,0,1.793827
1.261,0,1.794039
1.262,0,1.794247
1.263,0,1.794451
1.264,0,1.79465
1.265,0,1.794846
1.266,0,1.795038
1.267,0,1.795225
1.268,0,1.795409
1.269,0,1.795588
1.27,0,1.795764
1.271,0,1.795935
1.272,0,1.796103
1.273,0,1.796266
1.274,0,1.796425
1.275,0,1.796581
1.276,0,1.796732
1.277,0,1.79688
1.278,0,1.797023
1.279,0,1.797163
1.28,0,1.797298
1.281,0,1.79743
1.282,0,1.797557
1.283,0,1.797681
1.284,0,1.7978
1.285,0,1.797916
1.286,0,1.798028
1.287,0,1.798135
1.288,0,1.798239
1.289,0,1.798339
1.29,0,1.798435
1.291,0,1.798527
1.292,0,1.798615
1.293,0,1.798699
1.294,0,1.79878
1.295,0,1.798856
1.296,0,1.798929
1.297,0,1.798997
1.298,0,1.799062
1.299,0,1.799123
1.3,0,1.79918
1.301,0,1.799233
1.302,0,1.799282
1.303,0,1.799327
1.304,0,1.799369
1.305,0,1.799406
1.306,0,1.79944
1.307,0,1.79947
1.308,0,1.799496
1.309,0,1.799519
1.31,0,1.799537
1.311,0,1.799552
1.312,0,1.799563
1.313,0,1.79957
1.314,0,1.799573
1.315,0,1.799573
1.316,0,1.799569
1.317,0,1.799561
1.318,0,1.799549
1.319,0,1.799533
1.32,0,1.799514
1.321,0,1.799491
1.322,0,1.799465
1.323,0,1.799434
1.324,0,1.7994
1.325,0,1.799362
1.326,0,1.799321
1.327,0,1.799275
1.328,0,1.799226
1.329,0,1.799174
1.33,0,1.799118
1.331,0,1.799058
1.332,0,1.798994
1.333,0,1.798927
1.334,0,1.798856
1.335,0,1.798781
1.336,0,1.798703
1.337,0,1.798622
1.338,0,1.798536
1.339,0,1.798447
1.34,0,1.798355
1.341,0,1.798259
1.342,0,1.798159
1.343,0,1.798056
1.344,0,1.797949
1.345,0,1.797839
1.346,0,1.797725
1.347,0,1.797607
1.348,0,1.797486
1.349,0,1.797362
1.35,0,1.797234
1.351,0,1.797103
1.352,0,1.796968
1.353,0,1.796829
1.354,0,1.796687
1.355,0,1.796542
1.356,0,1.796393
1.357,0,1.796241
1.358,0,1.796085
1.359,0,1.795926
1.36,0,1.795764
1.361,0,1.795598
1.362,0,1.795429
1.363,0,1.795256
1.364,0,1.79508
1.365,0,1.794901
1.366,0,1.794718
1.367,0,1.794532
1.368,0,1.794342
1.369,0,1.794149
1.37,0,1.793953
1.371,0,1.793754
1.372,0,1.793551
1.373,0,1.793345
1.374,0,1.793136
1.375,0,1.792923
1.376,0,1.792708
1.377,0,1.792489
1.378,0,1.792266
1.379,0,1.792041
1.38,0,1.791812
1.381,0,1.79158
1.382,0,1.791345
1.383,0,1.791107
1.384,0,1.790865
1.385,0,1.790621
1.386,0,1.790373
1.387,0,1.790122
1.388,0,1.789868
1.389,0,1.789611
1.39,0,1.78935
1.391,0,1.789087
1.392,0,1.78882
1.393,0,1.788551
1.394,0,1.788278
1.395,0,1.788003
1.396,0,1.787724
1.397,0,1.787442
1.398,0,1.787157
1.399,0,1.786869
1.4,0,1.786579
1.401,0,1.786285
1.402,0,1.785988
1.403,0,1.785688
1.404,0,1.785385
1.405,0,1.78508
1.406,0,1.784771
1.407,0,1.78446
1.408,0,1.784145
1.409,0,1.783828
1.41,0,1.783507
1.411,0,1.783184
1.412,0,1.782858
1.413,0,1.782529
1.414,0,1.782198
1.415,0,1.781863
1.416,0,1.781526
1.417,0,1.781186
1.418,0,1.780843
1.419,0,1.780497
1.42,0,1.780148
1.421,0,1.779797
1.422,0,1.779443
1.423,0,1.779086
1.424,0,1.778727
1.425,0,1.778365
1.426,0,1.778
1.427,0,1.777632
1.428,0,1.777262
1.429,0,1.776889
1.43,0,1.776513
1.431,0,1.776135
1.432,0,1.775754
1.433,0,1.77537
1.434,0,1.774984
1.435,0,1.774596
1.436,0,1.774204
1.437,0,1.77381
1.438,0,1.773414
1.439,0,1.773015
1.44,0,1.772613
1.441,0,1.772209
1.442,0,1.771803
1.443,0,1.771394
1.444,0,1.770982
1.445,0,1.770568
1.446,0,1.770152
1.447,0,1.769733
1.448,0,1.769311
1.449,0,1.768888
1.45,0,1.768461
1.451,0,1.768033
1.452,0,1.767602
1.453,0,1.767169
1.454,0,1.766733
1.455,0,1.766295
1.456,0,1.765854
1.457,0,1.765412
1.458,0,1.764967
1.459,0,1.764519
1.46,0,1.76407
1.461,0,1.763618
1.462,0,1.763164
1.463,0,1.762707
1.464,0,1.762249
1.465,0,1.761788
1.466,0,1.761325
1.467,0,1.76086
1.468,0,1.760392
1.469,0,1.759923
1.47,0,1.759451
1.471,0,1.758977
1.472,0,1.758501
1.473,0,1.758023
1.474,0,1.757543
1.475,0,1.757061
1.476,0,1.756576
1.477,0,1.75609
1.478,0,1.755601
1.479,0,1.755111
1.48,0,1.754618
1.481,0,1.754124
1.482,0,1.753627
1.483,0,1.753129
1.484,0,1.752628
1.485,0,1.752126
1.486,0,1.751621
1.487,0,1.751115
1.488,0,1.750607
1.489,0,1.750096
1.49,0,1.749584
1.491,0,1.74907
1.492,0,1.748555
1.493,0,1.748037
1.494,0,1.747517
1.495,0,1.746996
1.496,0,1.746473
1.497,0,1.745948
1.498,0,1.745421
1.499,0,1.744893
1.5,0,1.744362
1.501,0,1.74383
1.502,0,1.743297
1.503,0,1.742761
1.504,0,1.742224
1.505,0,1.741685
1.506,0,1.741145
1.507,0,1.740602
1.508,0,1.740059
1.509,0,1.739513
1.51,0,1.738966
1.511,0,1.738417
1.512,0,1.737867
1.513,0,1.737315
1.514,0,1.736761
1.515,0,1.736206
1.516,0,1.73565
1.517,0,1.735092
1.518,0,1.734532
1.519,0,1.733971
1.52,0,1.733408
1.521,0,1.732844
1.522,0,1.732278
1.523,0,1.731711
1.524,0,1.731143
1.525,0,1.730573
1.526,0,1.730002
1.527,0,1.729429
1.528,0,1.728855
1.529,0,1.728279
1.53,0,1.727702
1.531,0,1.727124
1.532,0,1.726545
1.533,0,1.725964
1.534,0,1.725382
1.535,0,1.724798
1.536,0,1.724214
1.537,0,1.723628
1.538,0,1.723041
1.539,0,1.722452
1.54,0,1.721862
1.541,0,1.721272
1.542,0,1.720679
1.543,0,1.720086
1.544,0,1.719492
1.545,0,1.718896
1.546,0,1.718299
1.547,0,1.717702
1.548,0,1.717103
1.549,0,1.716503
1.55,0,1.715901
1.551,0,1.715299
1.552,0,1.714696
1.553,0,1.714092
1.554,0,1.713486
1.555,0,1.71288
1.556,0,1.712272
1.557,0,1.711664
1.558,0,1.711055
1.559,0,1.710444
1.56,0,1.709833
1.561,0,1.709221
1.562,0,1.708608
1.563,0,1.707993
1.564,0,1.707378
1.565,0,1.706763
1.566,0,1.706146
1.567,0,1.705528
1.568,0,1.70491
1.569,0,1.70429
1.57,0,1.70367
1.571,0,1.703049
1.572,0,1.702428
1.573,0,1.701805
1.574,0,1.701182
1.575,0,1.700558
1.576,0,1.699933
1.577,0,1.699308
1.578,0,1.698681
1.579,0,1.698055
1.58,0,1.697427
1.581,0,1.696799
1.582,0,1.69617
1.583,0,1.69554
1.584,0,1.69491
1.585,0,1.694279
1.586,0,1.693648
1.587,0,1.693016
1.588,0,1.692383
1.589,0,1.69175
1.59,0,1.691116
1.591,0,1.690482
1.592,0,1.689847
1.593,0,1.689211
1.594,0,1.688576
1.595,0,1.687939
1.596,0,1.687302
1.597,0,1.686665
1.598,0,1.686027
1.599,0,1.685389
1.6,0,1.68475
1.601,0,1.684111
1.602,0,1.683472
1.603,0,1.682832
1.604,0,1.682192
1.605,0,1.681551
1.606,0,1.68091
1.607,0,1.680269
1.608,0,1.679627
1.609,0,1.678985
1.61,0,1.678343
1.611,0,1.677701
1.612,0,1.677058
1.613,0,1.676415
1.614,0,1.675772
1.615,0,1.675128
1.616,0,1.674484
1.617,0,1.67384
1.618,0,1.673196
1.619,0,1.672552
1.62,0,1.671907
1.621,0,1.671262
1.622,0,1.670618
1.623,0,1.669973
1.624,0,1.669327
1.625,0,1.668682
1.626,0,1.668037
1.627,0,1.667392
1.628,0,1.666746
1.629,0,1.6661
1.63,0,1.665455
1.631,0,1.664809
1.632,0,1.664164
1.633,0,1.663518
1.634,0,1.662872
1.635,0,1.662226
1.636,0,1.661581
1.637,0,1.660935
1.638,0,1.66029
1.639,0,1.659644
1.64,0,1.658999
1.641,0,1.658353
1.642,0,1.657708
1.643,0,1.657063
1.644,0,1.656418
1.645,0,1.655773
1.646,0,1.655128
1.647,0,1.654483
1.648,0,1.653839
1.649,0,1.653195
1.65,0,1.65255
1.651,0,1.651907
1.652,0,1.651263
1.653,0,1.650619
1.654,0,1.649976
1.655,0,1.649333
1.656,0,1.648691
1.657,0,1.648048
1.658,0,1.647406
1.659,0,1.646764
1.66,0,1.646122
1.661,0,1.645481
1.662,0,1.64484
1.663,0,1.6442
1.664,0,1.643559
1.665,0,1.64292
1.666,0,1.64228
1.667,0,1.641641
1.668,0,1.641002
1.669,0,1.640364
1.67,0,1.639726
1.671,0,1.639089
1.672,0,1.638452
1.673,0,1.637815
1.674,0,1.637179
1.675,0,1.636543
1.676,0,1.635908
1.677,0,1.635274
1.678,0,1.634639
1.679,0,1.634006
1.68,0,1.633373
1.681,0,1.63274
1.682,0,1.632108
1.683,0,1.631477
1.684,0,1.630846
1.685,0,1.630216
1.686,0,1.629586
1.687,0,1.628957
1.688,0,1.628328
1.689,0,1.6277
1.69,0,1.627073
1.691,0,1.626447
1.692,0,1.625821
1.693,0,1.625196
1.694,0,1.624571
1.695,0,1.623947
1.696,0,1.623324
1.697,0,1.622702
1.698,0,1.62208
1.699,0,1.621459
1.7,0,1.620839
1.701,0,1.620219
1.702,0,1.6196
1.703,0,1.618982
1.704,0,1.618365
1.705,0,1.617749
1.706,0,1.617133
1.707,0,1.616518
1.708,0,1.615904
1.709,0,1.615291
1.71,0,1.614679
1.711,0,1.614067
1.712,0,1.613457
1.713,0,1.612847
1.714,0,1.612238
1.715,0,1.61163
1.716,0,1.611023
1.717,0,1.610417
1.718,0,1.609812
1.719,0,1.609208
1.72,0,1.608604
1.721,0,1.608002
1.722,0,1.6074
1.723,0,1.6068
1.724,0,1.6062
1.725,0,1.605602
1.726,0,1.605004
1.727,0,1.604408
1.728,0,1.603812
1.729,0,1.603218
1.73,0,1.602624
1.731,0,1.602032
1.732,0,1.60144
1.733,0,1.60085
1.734,0,1.600261
1.735,0,1.599673
1.736,0,1.599086
1.737,0,1.5985
1.738,0,1.597915
1.739,0,1.597331
1.74,0,1.596748
1.741,0,1.596167
1.742,0,1.595586
1.743,0,1.595007
1.744,0,1.594429
1.745,0,1.593852
1.746,0,1.593276
1.747,0,1.592702
1.748,0,1.592128
1.749,0,1.591556
1.75,0,1.590985
1.751,0,1.590415
1.752,0,1.589847
1.753,0,1.58928
1.754,0,1.588713
1.755,0,1.588149
1.756,0,1.587585
1.757,0,1.587023
1.758,0,1.586462
1.759,0,1.585902
1.76,0,1.585343
1.761,0,1.584786
1.762,0,1.58423
1.763,0,1.583676
1.764,0,1.583123
1.765,0,1.582571
1.766,0,1.58202
1.767,0,1.581471
1.768,0,1.580923
1.769,0,1.580376
1.77,0,1.579831
1.771,0,1.579287
1.772,0,1.578745
1.773,0,1.578204
1.774,0,1.577664
1.775,0,1.577126
1.776,0,1.576589
1.777,0,1.576054
1.778,0,1.57552
1.779,0,1.574987
1.78,0,1.574456
1.781,0,1.573927
1.782,0,1.573398
1.783,0,1.572872
1.784,0,1.572346
1.785,0,1.571823
1.786,0,1.5713
1.787,0,1.570779
1.788,0,1.57026
1.789,0,1.569742
1.79,0,1.569226
1.791,0,1.568711
1.792,0,1.568198
1.793,0,1.567686
1.794,0,1.567176
1.795,0,1.566667
1.796,0,1.56616
1.797,0,1.565654
1.798,0,1.56515
1.799,0,1.564647
1.8,0,1.564147
1.801,0,1.563647
1.802,0,1.563149
1.803,0,1.562653
1.804,0,1.562159
1.805,0,1.561666
1.806,0,1.561174
1.807,0,1.560685
1.808,0,1.560196
1.809,0,1.55971
1.81,0,1.559225
1.811,0,1.558742
1.812,0,1.55826
1.813,0,1.55778
1.814,0,1.557302
1.815,0,1.556825
1.816,0,1.55635
1.817,0,1.555877
1.818,0,1.555406
1.819,0,1.554936
1.82,0,1.554467
1.821,0,1.554001
1.822,0,1.553536
1.823,0,1.553073
1.824,0,1.552611
1.825,0,1.552152
1.826,0,1.551694
1.827,0,1.551237
1.828,0,1.550783
1.829,0,1.55033
1.83,0,1.549879
1.831,0,1.54943
1.832,0,1.548982
1.833,0,1.548536
1.834,0,1.548092
1.835,0,1.54765
1.836,0,1.547209
1.837,0,1.546771
1.838,0,1.546334
1.839,0,1.545899
1.84,0,1.545465
1.841,0,1.545034
1.842,0,1.544604
1.843,0,1.544176
1.844,0,1.54375
1.845,0,1.543325
1.846,0,1.542903
1.847,0,1.542482
1.848,0,1.542063
1.849,0,1.541646
1.85,0,1.54123
1.851,0,1.540817
1.852,0,1.540405
1.853,0,1.539996
1.854,0,1.539588
1.855,0,1.539182
1.856,0,1.538777
1.857,0,1.538375
1.858,0,1.537974
1.859,0,1.537576
1.86,0,1.537179
1.861,0,1.536784
1.862,0,1.536391
1.863,0,1.536
1.864,0,1.535611
1.865,0,1.535223
1.866,0,1.534838
1.867,0,1.534454
1.868,0,1.534073
1.869,0,1.533693
1.87,0,1.533315
1.871,0,1.532939
1.872,0,1.532565
1.873,0,1.532193
1.874,0,1.531822
1.875,0,1.531454
1.876,0,1.531088
1.877,0,1.530723
1.878,0,1.530361
1.879,0,1.53
1.88,0,1.529641
1.881,0,1.529285
1.882,0,1.52893
1.883,0,1.528577
1.884,0,1.528226
1.885,0,1.527877
1.886,0,1.52753
1.887,0,1.527185
1.888,0,1.526842
1.889,0,1.5265
1.89,0,1.526161
1.891,0,1.525824
1.892,0,1.525489
1.893,0,1.525155
1.894,0,1.524824
1.895,0,1.524495
1.896,0,1.524167
1.897,0,1.523842
1.898,0,1.523518
1.899,0,1.523197
1.9,0,1.522877
1.901,0,1.52256
1.902,0,1.522244
1.903,0,1.52193
1.904,0,1.521619
1.905,0,1.521309
1.906,0,1.521002
1.907,0,1.520696
1.908,0,1.520392
1.909,0,1.520091
1.91,0,1.519791
1.911,0,1.519494
1.912,0,1.519198
1.913,0,1.518904
1.914,0,1.518613
1.915,0,1.518323
1.916,0,1.518035
1.917,0,1.51775
1.918,0,1.517466
1.919,0,1.517185
1.92,0,1.516905
1.921,0,1.516627
1.922,0,1.516352
1.923,0,1.516078
1.924,0,1.515807
1.925,0,1.515537
1.926,0,1.51527
1.927,0,1.515004
1.928,0,1.514741
1.929,0,1.514479
1.93,0,1.51422
1.931,0,1.513962
1.932,0,1.513707
1.933,0,1.513453
1.934,0,1.513202
1.935,0,1.512953
1.936,0,1.512705
1.937,0,1.51246
1.938,0,1.512217
1.939,0,1.511975
1.94,0,1.511736
1.941,0,1.511499
1.942,0,1.511264
1.943,0,1.511031
1.944,0,1.510799
1.945,0,1.51057
1.946,0,1.510343
1.947,0,1.510118
1.948,0,1.509895
1.949,0,1.509674
1.95,0,1.509455
1.951,0,1.509238
1.952,0,1.509023
1.953,0,1.50881
1.954,0,1.508599
1.955,0,1.50839
1.956,0,1.508183
1.957,0,1.507978
1.958,0,1.507775
1.959,0,1.507575
1.96,0,1.507376
1.961,0,1.507179
1.962,0,1.506984
1.963,0,1.506791
1.964,0,1.506601
1.965,0,1.506412
1.966,0,1.506225
1.967,0,1.506041
1.968,0,1.505858
1.969,0,1.505677
1.97,0,1.505498
1.971,0,1.505322
1.972,0,1.505147
1.973,0,1.504975
1.974,0,1.504804
1.975,0,1.504635
1.976,0,1.504469
1.977,0,1.504304
1.978,0,1.504141
1.979,0,1.503981
1.98,0,1.503822
1.981,0,1.503666
1.982,0,1.503511
1.983,0,1.503358
1.984,0,1.503208
1.985,0,1.503059
1.986,0,1.502912
1.987,0,1.502768
1.988,0,1.502625
1.989,0,1.502484
1.99,0,1.502346
1.991,0,1.502209
1.992,0,1.502074
1.993,0,1.501942
1.994,0,1.501811
1.995,0,1.501682
1.996,0,1.501555
1.997,0,1.50143
1.998,0,1.501308
1.999,0,1.501187
2,0,1.501068
2.001,0,1.500951
2.002,0,1.500836
2.003,0,1.500723
2.004,0,1.500612
2.005,0,1.500503
2.006,0,1.500395
2.007,0,1.50029
2.008,0,1.500187
2.009,0,1.500086
2.01,0,1.499986
2.011,0,1.499889
2.012,0.000138,1.499793
2.013,0.001112,1.4997
2.014,0.002067,1.499608
2.015,0.003002,1.499518
2.016,0.003919,1.499431
2.017,0.004815,1.499345
2.018,0.005693,1.499261
2.019,0.006551,1.499179
2.02,0.00739,1.499099
2.021,0.00821,1.499021
2.022,0.00901,1.498945
2.023,0.009791,1.49887
2.024,0.010553,1.498798
2.025,0.011296,1.498728
2.026,0.012019,1.498659
2.027,0.012723,1.498593
2.028,0.013409,1.498528
2.029,0.014075,1.498465
2.03,0.014722,1.498404
2.031,0.01535,1.498345
2.032,0.015958,1.498288
2.033,0.016548,1.498233
2.034,0.017119,1.49818
2.035,0.017671,1.498128
2.036,0.018204,1.498079
2.037,0.018717,1.498031
2.038,0.019212,1.497985
2.039,0.019688,1.497942
2.04,0.020146,1.4979
2.041,0.020584,1.49786
2.042,0.021004,1.497821
2.043,0.021404,1.497785
2.044,0.021786,1.497751
2.045,0.02215,1.497718
2.046,0.022494,1.497687
2.047,0.02282,1.497658
2.048,0.023128,1.497631
2.049,0.023416,1.497606
2.05,0.023686,1.497583
2.051,0.023938,1.497561
2.052,0.024171,1.497542
2.053,0.024386,1.497524
2.054,0.024582,1.497508
2.055,0.024759,1.497494
2.056,0.024919,1.497482
2.057,0.025059,1.497471
2.058,0.025182,1.497463
2.059,0.025286,1.497456
2.06,0.025372,1.497451
2.061,0.02544,1.497448
2.062,0.02549,1.497447
2.063,0.025522,1.497447
2.064,0.025535,1.497449
2.065,0.02553,1.497453
2.066,0.025508,1.497459
2.067,0.025467,1.497467
2.068,0.025408,1.497476
2.069,0.025332,1.497488
2.07,0.025237,1.497501
2.071,0.025125,1.497515
2.072,0.024995,1.497532
2.073,0.024847,1.49755
2.074,0.024681,1.49757
2.075,0.024498,1.497592
2.076,0.024297,1.497616
2.077,0.024079,1.497641
2.078,0.023843,1.497668
2.079,0.023589,1.497697
2.08,0.023318,1.497728
2.081,0.02303,1.49776
2.082,0.022724,1.497794
2.083,0.022401,1.49783
2.084,0.022061,1.497867
2.085,0.021703,1.497906
2.086,0.021329,1.497947
2.087,0.020937,1.49799
2.088,0.020528,1.498034
2.089,0.020102,1.49808
2.09,0.019659,1.498128
2.091,0.019199,1.498177
2.092,0.018722,1.498228
2.093,0.018228,1.498281
2.094,0.017717,1.498335
2.095,0.01719,1.498391
2.096,0.016646,1.498449
2.097,0.016086,1.498509
2.098,0.015508,1.49857
2.099,0.014915,1.498632
2.1,0.014304,1.498697
2.101,0.013678,1.498762
2.102,0.013035,1.49883
2.103,0.012375,1.498899
2.104,0.0117,1.49897
2.105,0.011008,1.499042
2.106,0.0103,1.499116
2.107,0.009575,1.499192
2.108,0.008835,1.499269
2.109,0.008079,1.499348
2.11,0.007307,1.499428
2.111,0.006519,1.49951
2.112,0.005715,1.499594
2.113,0.004896,1.499679
2.114,0.00406,1.499766
2.115,0.003209,1.499854
2.116,0.002343,1.499944
2.117,0.001461,1.500035
2.118,0.000563,1.500128
2.119,0,1.500222
2.12,0,1.500318
2.121,0,1.500415
2.122,0,1.500514
2.123,0,1.500615
2.124,0,1.500717
2.125,0,1.50082
2.126,0,1.500925
2.127,0,1.501031
2.128,0,1.501139
2.129,0,1.501248
2.13,0,1.501359
2.131,0,1.501471
2.132,0,1.501585
2.133,0,1.5017
2.134,0,1.501817
2.135,0,1.501935
2.136,0,1.502054
2.137,0,1.502175
2.138,0,1.502298
2.139,0,1.502421
2.14,0,1.502547
2.141,0,1.502673
2.142,0,1.502801
2.143,0,1.50293
2.144,0,1.503061
2.145,0,1.503193
2.146,0,1.503327
2.147,0,1.503462
2.148,0,1.503598
2.149,0,1.503735
2.15,0,1.503874
2.151,0,1.504015
2.152,0,1.504156
2.153,0,1.504299
2.154,0,1.504443
2.155,0,1.504589
2.156,0,1.504736
2.157,0,1.504884
2.158,0,1.505034
2.159,0,1.505185
2.16,0,1.505337
2.161,0,1.50549
2.162,0,1.505645
2.163,0,1.505801
2.164,0,1.505958
2.165,0,1.506116
2.166,0,1.506276
2.167,0,1.506437
2.168,0,1.5066
2.169,0,1.506763
2.17,0,1.506928
2.171,0,1.507094
2.172,0,1.507261
2.173,0,1.507429
2.174,0,1.507599
2.175,0,1.50777
2.176,0,1.507942
2.177,0,1.508115
2.178,0,1.508289
2.179,0,1.508465
2.18,0,1.508641
2.181,0,1.508819
2.182,0,1.508998
2.183,0,1.509178
2.184,0,1.50936
2.185,0,1.509542
2.186,0,1.509726
2.187,0,1.50991
2.188,0,1.510096
2.189,0,1.510283
2.19,0,1.510471
2.191,0,1.51066
2.192,0,1.510851
2.193,0,1.511042
2.194,0,1.511234
2.195,0,1.511428
2.196,0,1.511623
2.197,0,1.511818
2.198,0,1.512015
2.199,0,1.512213
2.2,0,1.512411
2.201,0,1.512611
2.202,0,1.512812
2.203,0,1.513014
2.204,0,1.513217
2.205,0,1.513421
2.206,0,1.513626
2.207,0,1.513831
2.208,0,1.514038
2.209,0,1.514246
2.21,0,1.514455
2.211,0,1.514665
2.212,0,1.514876
2.213,0,1.515087
2.214,0,1.5153
2.215,0,1.515514
2.216,0,1.515728
2.217,0,1.515944
2.218,0,1.51616
2.219,0,1.516377
2.22,0,1.516596
2.221,0,1.516815
2.222,0,1.517035
2.223,0,1.517256
2.224,0,1.517478
2.225,0,1.517701
2.226,0,1.517924
2.227,0,1.518149
2.228,0,1.518374
2.229,0,1.5186
2.23,0,1.518827
2.231,0,1.519055
2.232,0,1.519284
2.233,0,1.519513
2.234,0,1.519744
2.235,0,1.519975
2.236,0,1.520207
2.237,0,1.520439
2.238,0,1.520673
2.239,0,1.520907
2.24,0,1.521142
2.241,0,1.521378
2.242,0,1.521615
2.243,0,1.521852
2.244,0,1.522091
2.245,0,1.52233
2.246,0,1.522569
2.247,0,1.52281
2.248,0,1.523051
2.249,0,1.523293
2.25,0,1.523535
2.251,0,1.523778
2.252,0,1.524022
2.253,0,1.524267
2.254,0,1.524512
2.255,0,1.524758
2.256,0,1.525005
2.257,0,1.525252
2.258,0,1.5255
2.259,0,1.525749
2.26,0,1.525998
2.261,0,1.526248
2.262,0,1.526499
2.263,0,1.52675
2.264,0,1.527002
2.265,0,1.527255
2.266,0,1.527508
2.267,0,1.527761
2.268,0,1.528016
2.269,0,1.52827
2.27,0,1.528526
2.271,0,1.528782
2.272,0,1.529038
2.273,0,1.529296
2.274,0,1.529553
2.275,0,1.529811
2.276,0,1.53007
2.277,0,1.53033
2.278,0,1.530589
2.279,0,1.53085
2.28,0,1.531111
2.281,0,1.531372
2.282,0,1.531634
2.283,0,1.531896
2.284,0,1.532159
2.285,0,1.532422
2.286,0,1.532686
2.287,0,1.53295
2.288,0,1.533215
2.289,0,1.53348
2.29,0,1.533746
2.291,0,1.534012
2.292,0,1.534279
2.293,0,1.534546
2.294,0,1.534813
2.295,0,1.535081
2.296,0,1.535349
2.297,0,1.535617
2.298,0,1.535886
2.299,0,1.536156
2.3,0,1.536426
2.301,0,1.536696
2.302,0,1.536966
2.303,0,1.537237
2.304,0,1.537508
2.305,0,1.53778
2.306,0,1.538052
2.307,0,1.538324
2.308,0,1.538597
2.309,0,1.538869
2.31,0,1.539143
2.311,0,1.539416
2.312,0,1.53969
2.313,0,1.539964
2.314,0,1.540239
2.315,0,1.540513
2.316,0,1.540788
2.317,0,1.541063
2.318,0,1.541339
2.319,0,1.541615
2.32,0,1.541891
2.321,0,1.542167
2.322,0,1.542444
2.323,0,1.54272
2.324,0,1.542997
2.325,0,1.543274
2.326,0,1.543552
2.327,0,1.543829
2.328,0,1.544107
2.329,0,1.544385
2.33,0,1.544663
2.331,0,1.544942
2.332,0,1.54522
2.333,0,1.545499
2.334,0,1.545778
2.335,0,1.546057
2.336,0,1.546336
2.337,0,1.546616
2.338,0,1.546895
2.339,0,1.547175
2.34,0,1.547454
2.341,0,1.547734
2.342,0,1.548014
2.343,0,1.548294
2.344,0,1.548574
2.345,0,1.548855
2.346,0,1.549135
2.347,0,1.549415
2.348,0,1.549696
2.349,0,1.549977
2.35,0,1.550257
2.351,0,1.550538
2.352,0,1.550819
2.353,0,1.551099
2.354,0,1.55138
2.355,0,1.551661
2.356,0,1.551942
2.357,0,1.552223
2.358,0,1.552504
2.359,0,1.552785
2.36,0,1.553066
2.361,0,1.553347
2.362,0,1.553628
2.363,0,1.553908
2.364,0,1.554189
2.365,0,1.55447
2.366,0,1.554751
2.367,0,1.555032
2.368,0,1.555313
2.369,0,1.555593
2.37,0,1.555874
2.371,0,1.556154
2.372,0,1.556435
2.373,0,1.556715
2.374,0,1.556996
2.375,0,1.557276
2.376,0,1.557556
2.377,0,1.557836
2.378,0,1.558116
2.379,0,1.558396
2.38,0,1.558676
2.381,0,1.558955
2.382,0,1.559235
2.383,0,1.559514
2.384,0,1.559793
2.385,0,1.560073
2.386,0,1.560351
2.387,0,1.56063
2.388,0,1.560909
2.389,0,1.561187
2.39,0,1.561466
2.391,0,1.561744
2.392,0,1.562022
2.393,0,1.562299
2.394,0,1.562577
2.395,0,1.562854
